Country,Admin1,Facility name,Facility type,Ownership,Lat,Long,LL source
Uganda,Western,Buthale Health Centre II,Health Centre II,MoH,0.1560,29.9816,GPS
Uganda,Western,Butiaba Health Centre III,Health Centre III,MoH,1.8955,31.4403,GPS
Uganda,Western,Butiiti Health Centre III,Health Centre III,MoH,0.6740,30.5580,GPS
Uganda,Western,Butogota Health Centre II,Health Centre II,Private not for profit,-0.8780,29.6480,GPS
Uganda,Western,Butoha Health Centre II,Health Centre II,MoH,-0.2598,30.1362,GPS
Uganda,Western,Butunduzi Health Centre III,Health Centre III,MoH,0.4955,30.8404,Other
Uganda,Western,Buyanja Health Centre II,Health Centre II,MoH,-0.6000,30.2333,Other
Uganda,Western,Buyanja Health Centre III,Health Centre III,MoH,-0.8450,29.9600,GPS
Uganda,Western,Bwahwa Health Centre II,Health Centre II,MoH,-0.2166,30.5000,Other
Uganda,Western,Bwama Health Centre III,Health Centre III,MoH,-1.2948,29.9238,Google Earth
Uganda,Western,Bwambara Health Centre III,Health Centre III,MoH,-0.6020,29.7850,GPS
Uganda,Western,Bwanda Health Centre II,Health Centre II,MoH,-0.7179,29.9660,Combination
Uganda,Western,Bwanga Health Centre II,Health Centre II,MoH,-0.9310,30.0330,GPS
Uganda,Western,Bwengure Health Centre II,Health Centre II,MoH,-0.2531,30.5986,Other
Uganda,Western,Bwera Health Centre II,Health Centre II,MoH,-0.5580,30.2370,GPS
Uganda,Western,Bwera Hospital,Hospital,MoH,0.0360,29.7610,GPS
Uganda,Western,Bweramule Health Centre II,Health Centre II,MoH,0.9667,30.2000,Google Earth
Uganda,Western,Bwesumbu Health Centre II,Health Centre II,MoH,0.4339,30.1381,Other
Uganda,Western,Bwethe Health Centre II,Health Centre II,MoH,0.1286,29.9320,Other
Uganda,Western,Bwiizi Health Centre III,Health Centre III,MoH,0.3895,30.7207,Combination
Uganda,Western,Bwijanga Health Centre IV,Health Centre IV,MoH,1.4670,31.5950,GPS
Uganda,Western,Bwikara Health Centre III,Health Centre III,MoH,0.9790,30.6810,GPS
Uganda,Western,Bwindi Community Hospital,Hospital,Private not for profit,-0.9480,29.6208,Combination
Uganda,Western,Bwindi Health Centre III,Health Centre III,MoH,-1.1680,29.9950,GPS
Uganda,Western,Bwizibwera Health Centre IV,Health Centre IV,MoH,-0.5917,30.6286,Other
Uganda,Western,Bwoga Health Centre II,Health Centre II,MoH,-0.4218,30.3996,GPS
Uganda,Western,Bwongyera Health Centre III,Health Centre III,MoH,-0.8160,30.0950,GPS
Uganda,Western,Byumba Health Centre II,Health Centre II,Private not for profit,-0.9286,29.6694,Combination
Uganda,Western,Chahafi Health Centre IV,Health Centre IV,MoH,-1.3390,29.7730,GPS
Uganda,Western,Chibumba Health Centre II,Health Centre II,MoH,-1.3210,29.7980,GPS
Uganda,Western,Chihe Health Centre II,Health Centre II,MoH,-1.2593,29.6822,Other
Uganda,Western,Claire Nsenga Health Centre II,Health Centre II,Private not for profit,-1.3440,29.7421,Google Earth
Uganda,Western,Comboni Hospital,Hospital,Private not for profit,-0.5407,30.1891,Google Earth
Uganda,Western,Dho'S Health Centre II,Health Centre II,MoH,1.4267,31.3465,Combination
Uganda,Western,Diika Health Centre II,Health Centre II,MoH,1.9635,32.0717,GPS
Uganda,Western,Diima Health Centre III,Health Centre III,MoH,2.1810,32.2650,GPS
Uganda,Western,Dwoli Health Centre III,Health Centre III,MoH,1.4940,31.3320,GPS
Uganda,Western,Ebenezer SDA Health Centre III,Health Centre III,Private not for profit,0.7116,30.0617,Google Earth
Uganda,Western,Endiinzi Health Centre III,Health Centre III,MoH,-0.8660,31.1482,Other
Uganda,Western,Engaju Health Centre II,Health Centre II,MoH,-0.4238,30.3928,GPS
Uganda,Western,Engari Community Health Centre III,Health Centre III,Private not for profit,-0.0516,30.6394,Combination
Uganda,Western,Family Health Care Health Centre II,Health Centre II,MoH,0.7114,30.0633,Google Earth
Uganda,Central,Mulago National Refferal Hospital,National Referral Hospital,MoH,0.3500,32.5833,Other
Uganda,Western,Galiboleka Health Centre II,Health Centre II,MoH,0.9900,30.7792,GPS
Uganda,Western,Gapfurizo Health Centre II,Health Centre II,MoH,-1.2733,29.6302,GPS
Uganda,Western,Garubunda Health Centre II,Health Centre II,MoH,-0.8285,30.0014,Combination
Uganda,Western,Gasovu Health Centre II,Health Centre II,MoH,-1.3079,29.6995,Other
Uganda,Western,Gasovu Health Centre III,Health Centre III,MoH,-1.3222,29.6955,Other
Uganda,Western,Gateriteri Health Centre III,Health Centre III,MoH,-1.2206,29.7558,GPS
Uganda,Western,Gisozi Health Centre II,Health Centre II,MoH,-1.3380,29.6200,GPS
Uganda,Western,Gitovu Health Centre II,Health Centre II,MoH,-1.2055,29.6278,Google Earth
Uganda,Western,Good Hope NGO Health Centre II,Health Centre II,Private not for profit,-0.0555,30.2573,Combination
Uganda,Western,Good Samaritan Kabasara Health Centre II,Health Centre II,Private not for profit,0.3505,32.6366,Google Earth
Uganda,Western,Green Valley Health Centre II,Health Centre II,Private not for profit,-1.0918,29.8852,Combination
Uganda,Western,Habubale Health Centre II,Health Centre II,MoH,-1.4369,29.8975,GPS
Uganda,Western,Hakishenyi Health Centre II,Health Centre II,Private not for profit,-1.1717,29.9927,GPS
Uganda,Western,Hamukungu Health Centre II,Health Centre II,MoH,0.0580,30.1270,GPS
Uganda,Western,Hamurwa Health Centre IV,Health Centre IV,MoH,-1.1430,29.9050,GPS
Uganda,Western,Hapuuyo Health Centre III,Health Centre III,MoH,0.6200,31.0470,GPS
Uganda,Western,Heal Medical Centre Health Centre II,Health Centre II,Private not for profit,-1.1417,29.8642,Combination
Uganda,Western,Hiima Dispensary Health Centre III,Health Centre III,MoH,0.2953,30.1837,Other
Uganda,Western,Hoima Hospital,Hospital,MoH,1.4330,31.3350,GPS
Uganda,Western,Hoima Islamic Health Centre III,Health Centre III,MoH,1.4326,31.3525,Other
Uganda,Western,Hope Medical Centre Health Centre II,Health Centre II,MoH,-0.6493,30.2760,GPS
Uganda,Western,Hunter Foundation Health Centre III,Health Centre III,Private not for profit,,,
Uganda,Western,Ibaale Health Centre II,Health Centre II,MoH,0.6238,30.3000,Google Earth
Uganda,Western,Ibanda (Kasese) Health Centre II,Health Centre II,MoH,0.3255,30.0818,Other
Uganda,Western,Ibanda Bugarama Health Centre II,Health Centre II,MoH,-0.0372,30.5118,Other
Uganda,Western,Ibanda Health Centre II,Health Centre II,MoH,-0.1206,30.5001,Google Earth
Uganda,Western,Ibanda Hospital,Hospital,Private not for profit,-0.1539,30.5319,Other
Uganda,Western,Ibanda Kakinga Health Centre II,Health Centre II,MoH,-0.1360,30.4840,GPS
Uganda,Western,Ibanda Karangara Health Centre II,Health Centre II,MoH,,,
Uganda,Western,Ibanda Mission Health Centre III,Health Centre III,Private not for profit,-0.1360,30.4840,GPS
Uganda,Western,Ibugwe Health Centre II,Health Centre II,MoH,-1.1839,30.0769,GPS
Uganda,Western,Ibumba Health Centre II,Health Centre II,MoH,-1.1940,30.0860,GPS
Uganda,Western,Igayaza Health Centre III,Health Centre III,MoH,0.9234,31.1668,Google Earth
Uganda,Western,Ihandiro Health Centre III,Health Centre III,MoH,0.0892,29.7810,GPS
Uganda,Western,Ihunga (Mbarara) Health Centre II,Health Centre II,MoH,-0.7000,30.4333,Google Earth
Uganda,Western,Ihunga Health Centre II,Health Centre II,MoH,-1.1390,29.7820,GPS
Uganda,Western,Ihunga Health Centre II,Health Centre II,MoH,-1.0000,30.0500,Other
Uganda,Western,Ihunga Health Centre II,Health Centre II,MoH,-0.8308,30.1819,Other
Uganda,Western,Ikamiro Health Centre II,Health Centre II,MoH,-1.2450,29.8320,GPS
Uganda,Western,Ikamiro Health Centre II,Health Centre II,MoH,-1.1667,29.7333,Other
Uganda,Western,Ikaniro Health Centre II,Health Centre II,Private not for profit,-1.2450,29.8320,GPS
Uganda,Western,Ikoba Health Centre III,Health Centre III,MoH,1.5570,31.6630,GPS
Uganda,Western,Ikumba Health Centre III,Health Centre III,MoH,-1.1161,29.8694,Other
Uganda,Western,Iraramira Health Centre II,Health Centre II,MoH,-0.5401,29.9467,Other
Uganda,Western,Iremera Health Centre III,Health Centre III,MoH,-1.1653,29.7472,GPS
Uganda,Western,Irimya Health Centre II,Health Centre II,MoH,1.4455,31.4734,GPS
Uganda,Western,Iruhura COU Health Centre III,Health Centre III,Private not for profit,0.4606,30.3059,GPS
Uganda,Western,Ishaka Adventist Hospital,Hospital,Private not for profit,-0.5430,30.1386,Google Earth
Uganda,Western,Ishongororo CBHC Health Centre II,Health Centre II,Private not for profit,-0.0576,30.4996,Other
Uganda,Western,Ishongororo Health Centre IV,Health Centre IV,MoH,-0.0547,30.5023,Other
Uganda,Western,Isingiro Health Centre II,Health Centre II,MoH,-0.8335,30.8718,Other
Uganda,Western,Isingiro Nyabushenyi Health Centre II,Health Centre II,MoH,-0.8940,30.1896,Other
Uganda,Western,Isule Health Centre III,Health Centre III,MoH,0.3753,30.0885,Other
Uganda,Western,Isunga Health Centre III,Health Centre III,MoH,0.9090,30.8896,GPS
Uganda,Western,Itara Health Centre II,Health Centre II,MoH,-0.4200,30.6570,GPS
Uganda,Western,Iterero Health Centre II,Health Centre II,MoH,-0.9793,30.3248,GPS
Uganda,Western,Itojo Hospital,Hospital,MoH,-0.8030,30.2930,GPS
Uganda,Western,Juru Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Western,Kaara Health Centre II,Health Centre II,MoH,-1.1560,29.7760,GPS
Uganda,Western,Kaarokarungi Health Centre II,Health Centre II,MoH,0.2991,32.5323,Google Earth
Uganda,Western,Kabaale Health Centre III,Health Centre III,MoH,1.4742,31.0453,Other
Uganda,Western,Kabaare Health Centre II,Health Centre II,MoH,-0.0017,30.4831,Other
Uganda,Central,Mulago Old National Referal Hospital,Regional Referral Hospital,MoH,0.3467,32.5762,Other
Uganda,Western,Kabalega Medical Centre Health Centre III,Health Centre III,Private not for profit,2.1461,31.8111,Google Earth
Uganda,Western,Kabambiro Health Centre II,Health Centre II,MoH,0.1370,30.5030,GPS
Uganda,Western,Kabare Health Centre II,Health Centre II,MoH,-0.2833,30.4500,Other
Uganda,Western,Kabarole COU Hospital,Hospital,Private not for profit,0.6510,30.2690,GPS
Uganda,Western,Kabasekende Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Western,Kabatunda Health Centre III,Health Centre III,MoH,0.4220,30.1649,Other
Uganda,Western,Kabende Health Centre III,Health Centre III,MoH,0.9000,30.4500,Geonames
Uganda,Western,Kabere Health Centre II,Health Centre II,MoH,-1.2169,29.8911,GPS
Uganda,Western,Kabindi Health Centre II,Health Centre II,MoH,-1.2974,30.0053,GPS
Uganda,Western,Kabingo Health Centre II,Health Centre II,MoH,0.0667,29.8333,Other
Uganda,Western,Kabingo Health Centre II,Health Centre II,MoH,0.2058,30.5854,Google Earth
Uganda,Western,Kabira Health Centre III,Health Centre III,MoH,-0.5421,30.1874,Google Earth
Uganda,Western,Kabirizi 2 Health Centre II,Health Centre II,MoH,0.0307,29.9250,Other
Uganda,Western,Kabirizi Health Centre II,Health Centre II,MoH,0.0510,29.9390,GPS
Uganda,Western,Kabonero Health Centre II,Health Centre II,MoH,0.4667,30.1667,Other
Uganda,Western,Kabuga Health Centre II,Health Centre II,MoH,-1.0167,29.9667,Other
Uganda,Western,Kabuga Health Centre III,Health Centre III,Private not for profit,0.1840,30.5010,GPS
Uganda,Western,Kabugu Health Centre II,Health Centre II,MoH,-0.9139,30.6443,GPS
Uganda,Western,Kabushaho Health Centre III,Health Centre III,MoH,-0.5781,30.1972,Geonames
Uganda,Western,Kabuubwa Health Centre II,Health Centre II,MoH,0.8613,31.3759,Google Earth
Uganda,Western,Kabuyanda Catholic Health Centre II,Health Centre II,Private not for profit,-0.9431,30.6261,Other
Uganda,Western,Kabuyanda Moh Health Centre IV,Health Centre IV,MoH,-0.9480,30.6250,GPS
Uganda,Western,Kabwohe Health Centre IV,Health Centre IV,MoH,-0.5740,30.3700,GPS
Uganda,Western,Kabwoya Health Centre III,Health Centre III,MoH,1.2970,31.1080,GPS
Uganda,Western,Kaduku Health Centre II,Health Centre II,MoH,1.6930,31.9670,GPS
Uganda,Western,Kafunjo Health Centre II,Health Centre II,MoH,-1.3524,30.0830,Combination
Uganda,Western,Kafunjo Health Centre II,Health Centre II,MoH,-1.0364,29.9235,Other
Uganda,Western,Kafunjo Health Centre II,Health Centre II,Private not for profit,-1.0364,29.9235,Other
Uganda,Western,Kafunjo Health Centre II,Health Centre II,MoH,-1.0239,30.4195,Other
Uganda,Western,Kafunjo Nyakarambi Health Centre II,Health Centre II,MoH,-1.3524,30.0830,Combination
Uganda,Western,Kagaaga Health Centre II,Health Centre II,MoH,-0.9581,31.1817,GPS
Uganda,Western,Kagadi Hospital,Hospital,MoH,0.9510,30.8060,GPS
Uganda,Western,Kagando Hospital,Hospital,Private not for profit,0.0250,29.8910,GPS
Uganda,Western,Kagano Health Centre III,Health Centre III,MoH,-1.2550,29.7740,GPS
Uganda,Western,Kagarama Health Centre II,Health Centre II,MoH,-1.2520,29.9260,GPS
Uganda,Western,Kagati Health Centre II,Health Centre II,MoH,,,
Uganda,Western,Kagezi Health Centre III,Health Centre III,MoH,-0.9167,30.1333,Google Earth
Uganda,Western,Kagongi Health Centre III,Health Centre III,MoH,-0.6000,30.6000,Geonames
Uganda,Western,Kagorogoro SDA Health Centre II,Health Centre II,Private not for profit,0.6800,30.4700,GPS
Uganda,Western,Kagote Health Centre III,Health Centre III,MoH,0.6680,30.2700,GPS
Uganda,Western,Kagunga Health Centre II,Health Centre II,MoH,-1.2619,29.8774,GPS
Uganda,Western,Kagunga Health Centre II,Health Centre II,MoH,-1.1980,29.7471,Other
Uganda,Western,Kahama Health Centre II,Health Centre II,MoH,-1.1283,30.0773,GPS
Uganda,Western,Kahando Health Centre II,Health Centre II,MoH,-1.2167,30.1333,Other
Uganda,Western,Kahangi Health Centre II,Health Centre II,MoH,0.3667,30.5167,Google Earth
Uganda,Western,Kaharo Health Centre III,Health Centre III,MoH,-1.2280,30.0600,GPS
Uganda,Western,Kahenda Health Centre II,Health Centre II,MoH,-0.7320,30.6480,Encarta
Uganda,Western,Kahendero Health Centre II,Health Centre II,MoH,0.0667,30.0500,Other
Uganda,Western,Kahengye Health Centre II,Health Centre II,MoH,-0.8382,30.0593,Other
Uganda,Western,Kahoko Health Centre II,Health Centre II,Private not for profit,-0.8333,29.8667,Geonames
Uganda,Western,Kahokya Health Centre II,Health Centre II,MoH,0.0610,29.9562,Other
Uganda,Western,Kahondo Health Centre II,Health Centre II,MoH,-1.2759,30.1551,GPS
Uganda,Western,Kahugye Health Centre II,Health Centre II,MoH,-1.4645,29.9336,Combination
Uganda,Western,Kahunde Health Centre II,Health Centre II,Private not for profit,0.9050,30.8980,GPS
Uganda,Western,Kaina Health Centre II,Health Centre II,MoH,-1.1071,30.1589,Other
Uganda,Western,Kainamo Health Centre II,Health Centre II,MoH,-0.6350,30.1520,GPS
Uganda,Western,Kajobe Health Centre II,Health Centre II,MoH,-1.3070,30.0720,Google Earth
Uganda,Western,Kajunju Health Centre II,Health Centre II,MoH,-0.4848,30.3381,Google Earth
Uganda,Western,Kakabara Health Centre III,Health Centre III,MoH,0.5467,30.9353,Geonames
Uganda,Western,Kakamba Health Centre II,Health Centre II,MoH,-0.9720,30.8450,GPS
Uganda,Western,Kakamba Health Centre II,Health Centre II,MoH,-0.7464,29.9671,Combination
Uganda,Western,Kakanju Health Centre II,Health Centre II,Private not for profit,-0.2830,30.4500,Encarta
Uganda,Western,Kakanju Health Centre III,Health Centre III,MoH,-0.4850,30.2010,GPS
Uganda,Western,Kakasi C.O.U Health Centre III,Health Centre III,Private not for profit,-0.0910,30.3230,GPS
Uganda,Western,Kakasi Health Centre II,Health Centre II,MoH,-0.0935,30.3294,GPS
Uganda,Western,Kakatsi Health Centre II,Health Centre II,MoH,-0.0278,30.4481,GPS
Uganda,Western,Kakatunda Health Centre III,Health Centre III,Private not for profit,-1.2000,30.1166,Other
Uganda,Western,Kakigani Health Centre II,Health Centre II,MoH,-0.6777,30.4089,Other
Uganda,Western,Kakindo Health Centre IV,Health Centre IV,MoH,1.0220,31.2040,GPS
Uganda,Western,Kakinga Health Centre II,Health Centre II,MoH,0.2000,30.6333,Geonames
Uganda,Western,Kakoba Health Centre III,Health Centre III,MoH,-0.5981,30.6773,Other
Uganda,Western,Kakoma Health Centre III,Health Centre III,Private not for profit,-0.7156,30.6968,Other
Uganda,Western,Kakomo Health Centre III,Health Centre III,MoH,-1.1971,30.1200,GPS
Uganda,Western,Kakore Health Centre II,Health Centre II,Private not for profit,-1.1710,29.9130,GPS
Uganda,Western,Kakuka Health Centre III,Health Centre III,MoH,0.5060,29.9900,GPS
Uganda,Western,Kakumiro Health Centre IV,Health Centre IV,MoH,0.7640,31.3110,GPS
Uganda,Western,Kalehe Health Centre II,Health Centre II,MoH,-1.1941,29.6597,Other
Uganda,Western,Kalibu Health Centre III,Health Centre III,MoH,0.1919,29.9956,Combination
Uganda,Western,Kamasasa Health Centre II,Health Centre II,MoH,0.0527,29.7304,Other
Uganda,Western,Kambuga Hospital,Hospital,MoH,-0.8320,29.7720,GPS
Uganda,Western,Kamubeizi Health Centre II,Health Centre II,MoH,-0.9580,30.6900,GPS
Uganda,Western,Kamuganguzi Health Centre III,Health Centre III,MoH,-1.4020,29.9950,GPS
Uganda,Western,Kamukira Health Centre IV,Health Centre IV,MoH,-1.2622,29.9836,GPS
Uganda,Western,Kamukumbi Health Centre II,Health Centre II,MoH,0.0109,29.7407,Other
Uganda,Western,Kamukuzi Dho Health Centre II,Health Centre II,MoH,-0.5990,30.6550,GPS
Uganda,Western,Kamukuzi Division Health Centre II,Health Centre II,MoH,-0.5990,30.6550,GPS
Uganda,Western,Kamuri Health Centre II,Health Centre II,MoH,-0.7846,30.8590,Combination
Uganda,Western,Kamwenge Health Centre III,Health Centre III,MoH,0.1805,30.4509,GPS
Uganda,Western,Kamwezi Health Centre IV,Health Centre IV,MoH,-1.2050,30.2040,GPS
Uganda,Western,Kamwezi Parish Health Centre II,Health Centre II,Private not for profit,-1.2510,30.2150,GPS
Uganda,Western,Kanamba Health Centre III,Health Centre III,Private not for profit,0.2342,30.1985,Other
Uganda,Western,Kanamba Health Centre III,Health Centre III,MoH,0.2342,30.1985,Other
Uganda,Western,Kanara Health Centre II,Health Centre II,MoH,0.1318,30.3737,Other
Uganda,Western,Kandago Health Centre II,Health Centre II,MoH,-1.1667,30.0833,Other
Uganda,Western,Kanungu Health Centre IV,Health Centre IV,MoH,-0.9575,29.7897,Other
Uganda,Western,Kanungu Kayonza Health Centre III,Health Centre III,MoH,-0.9575,29.7897,Other
Uganda,Western,Kanyabwanga Health Centre III,Health Centre III,MoH,-0.6116,30.0338,Google Earth
Uganda,Western,Kanyanshogi Health Centre II,Health Centre II,Private not for profit,-0.9570,29.8140,GPS
Uganda,Western,Kanyantorogo Health Centre III,Health Centre III,MoH,-0.8289,29.7112,Combination
Uganda,Western,Kanyaryeru (Lake Mburo) Health Centre II,Health Centre II,MoH,-0.5270,30.8209,Other
Uganda,Western,Kanyatsi Health Centre II,Health Centre II,MoH,0.1110,29.7440,GPS
Uganda,Western,Kanywamaizi Health Centre III,Health Centre III,MoH,-0.8943,30.6290,GPS
Uganda,Western,Kanywambogo Health Centre III,Health Centre III,MoH,-0.1670,30.3480,GPS
Uganda,Western,Kapapi Health Centre II,Health Centre II,MoH,1.7050,31.3706,Geonames
Uganda,Western,Karama Health Centre II,Health Centre II,MoH,0.3198,32.5600,Google Earth
Uganda,Western,Karambi (Kasese) Health Centre III,Health Centre III,MoH,0.0676,29.7327,GPS
Uganda,Western,Karambi Health Centre III,Health Centre III,MoH,0.8554,30.1942,Other
Uganda,Western,Karangara Health Centre II,Health Centre II,Private not for profit,-0.9216,29.6661,Combination
Uganda,Western,Karangara Health Centre II,Health Centre II,MoH,-0.9065,29.6701,Combination
Uganda,Western,Karangaro Health Centre II,Health Centre II,MoH,-0.7510,29.9290,GPS
Uganda,Western,Karera Health Centre II,Health Centre II,MoH,-0.6188,30.3025,Other
Uganda,Western,Kariro Health Centre II,Health Centre II,MoH,-0.3820,30.5440,GPS
Uganda,Western,Karongo Health Centre III,Health Centre III,MoH,1.5000,31.2730,GPS
Uganda,Western,Karorwa Health Centre II,Health Centre II,MoH,-1.2199,30.1502,Google Earth
Uganda,Western,Karucan Health Centre II,Health Centre II,Private not for profit,0.1810,30.1000,GPS
Uganda,Western,Karugorora Health Centre II,Health Centre II,MoH,-0.6664,30.2187,GPS
Uganda,Western,Karugutu Health Centre IV,Health Centre IV,MoH,0.7844,30.2245,Other
Uganda,Western,Karuhembe Health Centre II,Health Centre II,MoH,-0.7870,30.0220,GPS
Uganda,Western,Karujanga Health Centre II,Health Centre II,MoH,-1.4380,29.9810,GPS
Uganda,Western,Karuma Health Centre II,Health Centre II,MoH,2.2336,32.2336,Geonames
Uganda,Western,Karungu Health Centre III,Health Centre III,MoH,-0.3490,30.4870,GPS
Uganda,Western,Karungu Health Centre III,Health Centre III,Private not for profit,1.9833,32.1000,Other
Uganda,Western,Karuruma Health Centre II,Health Centre II,MoH,-0.8740,30.1118,Other
Uganda,Western,Karusandara Health Centre III,Health Centre III,MoH,0.2160,30.2380,GPS
Uganda,Western,Karwenyi Health Centre II,Health Centre II,MoH,0.2708,30.9321,Other
Uganda,Western,Karweru Health Centre II,Health Centre II,MoH,-1.3564,30.1004,Google Earth
Uganda,Western,Karwesanga Health Centre II,Health Centre II,MoH,-0.3303,30.5387,Google Earth
Uganda,Western,Kasaana Health Centre II,Health Centre II,Private not for profit,,,
Uganda,Western,Kasambya Health Centre III,Health Centre III,MoH,0.9270,31.2510,GPS
Uganda,Western,Kasana East Health Centre II,Health Centre II,MoH,-0.6922,30.2067,GPS
Uganda,Western,Kasana Health Centre III,Health Centre III,MoH,-0.3024,30.4420,Other
Uganda,Western,Kasana West Health Centre II,Health Centre II,MoH,-0.6867,30.2005,GPS
Uganda,Western,Kasanga Health Centre III,Health Centre III,Private not for profit,0.0440,29.7820,GPS
Uganda,Western,Kasangali Health Centre II,Health Centre II,MoH,0.4560,30.1332,Other
Uganda,Western,Kaseeta Health Centre II,Health Centre II,MoH,1.3950,30.9860,GPS
Uganda,Western,Kasenda Health Centre III,Health Centre III,MoH,0.4390,30.2920,GPS
Uganda,Western,Kasenene Health Centre II,Health Centre II,MoH,1.6500,31.4160,GPS
Uganda,Western,Kasenyi Health Centre II,Health Centre II,MoH,-0.0470,30.1270,GPS
Uganda,Western,Kasese Municipal Council Health Centre III,Health Centre III,MoH,0.1653,30.0770,Other
Uganda,Western,Kashaka Health Centre II,Health Centre II,MoH,-0.5829,30.5065,Google Earth
Uganda,Western,Kashambya Health Centre III,Health Centre III,MoH,-1.0500,29.9850,Encarta
Uganda,Western,Kashangura Health Centre II,Health Centre II,MoH,-0.1308,30.4987,Google Earth
Uganda,Western,Kashare Health Centre III,Health Centre III,MoH,-0.3680,30.6260,GPS
Uganda,Western,Kashasha Health Centre III,Health Centre III,MoH,-1.3370,29.8710,GPS
Uganda,Western,Kashenshero Health Centre III,Health Centre III,MoH,-0.6176,30.0184,Google Earth
Uganda,Western,Kasheregyenyi Health Centre II,Health Centre II,MoH,-1.3404,30.0119,GPS
Uganda,Western,Kashesha Agape Community Health Centre II,Health Centre II,Private not for profit,-0.8029,29.6491,Other
Uganda,Western,Kasheshe Health Centre II,Health Centre II,MoH,-0.8558,29.9103,Other
Uganda,Western,Kashogashoga Health Centre II,Health Centre II,MoH,-0.1333,30.5000,Geonames
Uganda,Western,Kashongi Health Centre III,Health Centre III,MoH,-0.2850,30.6450,GPS
Uganda,Western,Kashozi Health Centre II,Health Centre II,MoH,-0.6833,30.3667,Geonames
Uganda,Western,Kashozi Health Centre II,Health Centre II,MoH,0.0047,30.5366,Other
Uganda,Western,Kashumba Health Centre III,Health Centre III,MoH,-0.8672,30.9598,GPS
Uganda,Western,Kasika Health Centre III,Health Centre III,MoH,0.2356,30.0798,Google Earth
Uganda,Western,Kasomoro Health Centre II,Health Centre II,MoH,1.4592,31.4055,Other
Uganda,Western,Kasonga Health Centre II,Health Centre II,Private not for profit,1.1550,30.7570,GPS
Uganda,Western,Kasongoire Health Centre II,Health Centre II,MoH,0.5465,33.1107,Other
Uganda,Western,Kasule Health Centre III,Health Centre III,MoH,0.5260,31.1590,GPS
Uganda,Western,Kasulenge Health Centre II,Health Centre II,MoH,0.6310,30.0740,GPS
Uganda,Western,Kasunganyanja Health Centre III,Health Centre III,MoH,0.4333,30.2000,Other
Uganda,Western,Kasusu Health Centre III,Health Centre III,MoH,0.6333,30.2667,Other
Uganda,Western,Kaswa Health Centre III,Health Centre III,MoH,0.6221,30.3557,GPS
Uganda,Western,Katanoga Health Centre II,Health Centre II,MoH,-0.7819,30.6966,Other
Uganda,Western,Kataraka Health Centre IV,Health Centre IV,MoH,0.6350,30.3020,GPS
Uganda,Western,Kataraza Health Centre III,Health Centre III,MoH,0.8022,30.8340,Google Earth
Uganda,Western,Katasenywa Health Centre II,Health Centre II,MoH,1.6597,31.6818,GPS
Uganda,Western,Katebwa Health Centre II,Health Centre II,MoH,0.5394,30.1033,Other
Uganda,Western,Katembe Health Centre II,Health Centre II,MoH,-0.7520,30.8270,GPS
Uganda,Western,Katembe Health Centre II,Health Centre II,MoH,-0.7520,30.8270,GPS
Uganda,Western,Katenga Health Centre II,Health Centre II,MoH,-1.3270,29.9620,GPS
Uganda,Western,Katerampungu Health Centre II,Health Centre II,Private not for profit,-0.7167,29.8167,Google Earth
Uganda,Western,Katerera Health Centre III,Health Centre III,MoH,-0.2130,30.1990,GPS
Uganda,Western,Katete Health Centre III,Health Centre III,MoH,-0.7770,29.7490,GPS
Uganda,Western,Katholhu Health Centre II,Health Centre II,MoH,-0.0131,29.7727,GPS
Uganda,Western,Katodoba (UMSC) Health Centre III,Health Centre III,Private not for profit,0.1681,30.0885,Combination
Uganda,Western,Katonya Health Centre II,Health Centre II,MoH,-0.9865,29.8866,Other
Uganda,Western,Katooke Health Centre II,Health Centre II,MoH,0.2580,30.0620,GPS
Uganda,Western,Katooke Health Centre III,Health Centre III,MoH,0.7560,30.7270,GPS
Uganda,Western,Katulikire Health Centre III,Health Centre III,Private not for profit,1.8741,32.0595,GPS
Uganda,Western,Katungu Health Centre II,Health Centre II,Private not for profit,-0.5519,30.1372,Other
Uganda,Western,Katungu Mission Health Centre III,Health Centre III,Private not for profit,-0.5411,30.2051,Combination
Uganda,Western,Katunguru Health Centre II,Health Centre II,MoH,-0.1421,33.7073,GPS
Uganda,Western,Katunguru Health Centre III,Health Centre III,MoH,-0.1205,30.0439,Google Earth
Uganda,Western,Katwe (Kasese) Health Centre III,Health Centre III,MoH,-0.0720,29.8900,GPS
Uganda,Western,Katwekamwe Health Centre II,Health Centre II,MoH,-0.9667,29.9000,Other
Uganda,Western,Kavu Health Centre II,Health Centre II,MoH,-1.3330,30.1370,GPS
Uganda,Western,Kayanga Health Centre II,Health Centre II,MoH,-0.1210,30.7721,Other
Uganda,Western,Kayanja (Kasese) Health Centre II,Health Centre II,MoH,-0.0833,29.7667,Other
Uganda,Western,Kayenje Health Centre II,Health Centre II,MoH,0.6940,30.0440,GPS
Uganda,Western,Kayonza Health Centre III,Health Centre III,MoH,-1.1194,30.1239,Other
Uganda,Western,Kayonza Health Centre III,Health Centre III,MoH,-0.9333,29.7000,Other
Uganda,Western,Kazinga Health Centre II,Health Centre II,Private not for profit,-0.6000,29.7333,Other
Uganda,Western,Kazinga Health Centre II,Health Centre II,MoH,-0.2167,29.8833,Other
